1094672374,2001-09-18,"Science, malades et espace public",2746200554; 9782746200555,807.3
1094686484,2002-10-21,L'impossible politique de santé publique en France,2749200067; 9782749200064,807.3
1094685039,2003-02-25,De la bouche du malade à l'oreille du médecin,2702706894; 9782702706893,808.1
1094667656,2000-06-27,Espace éthique : la relation médecin-malade face aux exigences de l'information,2704010366; 9782704010363,808.1
1094672297,2002-01-14,Dire la vérité au malade,2738110185; 9782738110183,808.2
1094723891,2005-09-05,Le consentement éclairé en périnatalité et en pédiatrie,2749203147; 9782749203140,808.3
1094006229,1999-08-23,Le secret professionnel à l'hôpital et l'information du malade,270131237X; 9782701312378,808.4
1094724567,2005-03-16,"Le secret médical : le dossier médical, la communication des pièces, les informations du malade",2747206181; 9782747206181,808.4
1094667648,2000-06-27,Le désordre médical : et les moyens d'y remédier,2705662618; 9782705662615,809.1
1097426234,2016-09-29,Pourquoi recourir aux thérapies non conventionnelles?,270612542X; 9782706125423,809.1
1096112329,2007-03-26,L'éthique au coeur des soins : un itinéraire philosophique,2711761835; 9782711761838,809.1
1094006143,1999-08-16,"Soigner l'autre : l'éthique, l'hôpital et les exclus",2714435483; 9782714435484,809.1
1094006166,1999-08-17,Ethiques en médecine : repères et situations,2729846735; 9782729846732,809.1
1094006241,1999-08-23,De la clinique à l'éthique : réflexions sur la pratique du soin,2738476848; 9782738476845,809.1
1094705128,2004-11-09,"L'hôpital : à la vie, à la mort",2742411933; 9782742411931,809.1
1094006187,1999-08-19,Les habits neufs d'Hippocrate : du médecin artisan au médecin ingénieur,2702128882; 9782702128886,809.3
1094670672,2001-03-29,La médecine malade de l'argent,2708230697; 9782708230699,809.3
1094006154,1999-08-23,Santé et justice sociale : l'économie des systèmes de santé face à l'équité,2717834516; 9782717834512,809.3
1094083076,1999-02-12,L'éthique clinique en situation de pénurie : un questionnement,2762120039; 9782762120035,809.3
1094006233,1999-08-24,"Dimension éthique des stratégies des entreprises pharmaceutiques : colloque organisé le 3 mars 1994 , Palais du Luxembourg Paris : textes mis à jour en février 1996",2742000585; 9782742000586,809.6
1094723732,2005-07-14,Les inventeurs de maladies : manoeuvres et manipulations de l'industrie pharmaceutique,2742755276; 9782742755271,809.6
1094686432,2002-10-24,"Dopés, victimes ou coupables ?",274650023X; 9782746500235,809.6
1094685562,2003-02-11,Responsabilité du vivant : quelle place pour la personne?,274751191X; 9782747511919,809.7
1096111499,2006-09-14,L'éthique à l'épreuve de la maladie grave : confrontations au cancer et à la maladie d'Alzheimer,2711772837; 9782711772834,809.8
1094667757,2000-05-11,L'éthique de la souffrance,2729800182; 9782729800185,809.8
1094670554,2001-05-08,L'éthique de la souffrance,2729800182; 9782729800185,809.8
1094722279,2006-01-11,Genre et bioéthique,2711616576; 9782711616572,810.1
1096158042,2010-07-30,La bisexualité et l'ordre de la nature,2738103650; 9782738103659,810.1
1094006194,1999-08-19,L'euthanasie du foetus : médecine ou eugénisme?,273810682X; 9782738106827,812.1
1094685120,2003-03-13,Avortement : l'impossible avenir,2738498329; 9782738498328,812.1
1094725189,2004-12-21,Interruption volontaire de grossesse : la dynamique du sens : un autre regard dans l'accompagnement psychologique,2749202000; 9782749202006,812.1
1094685513,2003-02-04,"Zoos humains, XIXe et XXe siècles : [de la vénus hottentote aux reality shows]",2707136387; 9782707136381,813.1
1096133003,2009-06-17,Du papier à la biométrie : identifier les individus,2724609891; 9782724609899,813.1
1094006235,1999-08-26,L'assistance médicale à la procréation,2704010358; 9782704010356,814.1
1094687239,2002-02-11,Juger la vie : les choix médicaux en matière de procréation,2707135585; 9782707135582,814.1
1094686522,2002-10-01,Un bébé mais pas à tout prix : les dessous de la médecine de la reproduction,2709620766; 9782709620765,814.1
1094647991,1999-12-07,"Dieu, la médecine et l'embryon",2738104975; 9782738104977; 2738104533; 9782738104533,814.1
1094648022,1999-12-06,Les procréations médicalement assistées : vingt ans après : Colloque Gynécologie psychologie III,2738106501; 9782738106506,814.1
1094705711,2004-08-11,Histoires de sexe et désir d'enfant,2746501651; 9782746501652,814.1
1094707696,2004-01-27,Fécondation in vitro : demande d'enfant et pratiques médicales,2717828516; 9782717828511,814.4
1094667661,2000-06-27,La société des clones : à l'ère de la reproduction multimédia : essai,2742721398; 9782742721399,814.5
1094686498,2002-10-08,Cloner est-il immoral ?,2746500221; 9782746500228,814.5
1094672238,2001-11-05,"Clones, avez-vous donc une âme ? : essai sur le clonage humain",2747505006; 9782747505000,814.5
1094721038,2006-06-21,La revanche du serpent ou La fin de l'homo sapiens,2749104750; 9782749104751,814.5
1094725164,2004-12-24,L'embryon humain in vitro et le droit,2747564223; 9782747564229,814.6
1094725194,2004-12-23,L'embryon surnuméraire,2747564231; 9782747564236,814.6
1094725273,2005-01-17,"La génétique, science humaine",2701135915; 9782701135915,815.1
1094722267,2006-01-10,"Génétique, biomédecine et société",2706112220; 9782706112225,815.1
1096896908,2014-06-03,La fin du tout génétique? : vers de nouveaux paradigmes en biologie,2738008631; 9782738008633,815.1
1094725188,2004-12-21,Gènes et culture : enveloppe génétique et variabilité culturelle : symposium annuel,2738113109; 9782738113108,815.1
1094667403,2000-10-05,"Génétique & [et] droits de l'homme : [colloque, 20-21 mars 1998, Université Paris Sud]",2738486738; 9782738486738,815.1
1094685353,2002-12-17,L'interprétation des gènes : un exemple de confusion des savoirs,2747527719; 9782747527712,815.1
1094649755,2000-09-21,Le génome humain : patrimoine commun de l'Humanité?,2762121450; 9782762121452,815.1
1094722247,2005-12-13,L'eugénisme en questions : l'exemple de l'eugénisme français,2729899030; 9782729899035,815.4
1094670579,2001-05-08,Naissance de la médecine prédictive,2738101909; 9782738101907,815.5
1094704881,2004-11-15,Travail et génétique : de la sélection préventive à la prévention sélective,2747540596; 9782747540599,815.5
1096111501,2006-09-13,Vers un droit à l'enfant normal ? : l'arrêt Perruche et l'impact de la judiciarisation sur le dépistage prénatal,2749205611; 9782749205618,815.5
1094649605,2000-05-16,"Esprit, où es-tu ? : psychanalyse et neurosciences",2738103987; 9782738103987,817.1
1094647891,2000-01-24,"Leçons sur le corps, le cerveau et l'esprit : les racines des sciences de la cognition au Collège de France",2738106617; 9782738106612,817.1
1096134994,2009-08-04,L'homme de vérité,273811119X; 9782738111197,817.1
1094083420,1999-05-06,Cerveau et psychisme humains: quelle éthique? = Human brain and psyche: which ethics?,2742001158; 9782742001156,817.1
1094672465,2001-08-30,La forteresse psychiatrique,2700724151; 9782700724158,817.2
1096114587,2008-01-09,Les malheurs des psys : psychotropes et médicalisation du social,2707149748; 9782707149749,817.2
1094648030,1999-11-30,Le psychiatre face aux juges,2729847324; 9782729847326,817.2
1094006129,1999-08-16,Le désir d'éthique,2700724046; 9782700724042,817.3
1094667647,2000-06-27,Au commencement : la vie la mort,2718605200; 9782718605203,817.3
1094723928,2005-09-08,La recherche peut-elle se passer d'éthique,2711772756; 9782711772759,818.1
1094672488,2001-08-27,De Nuremberg à la loi Huriet : essais thérapeutiques et recherche médicale,2729804692; 9782729804695,818.1
1094724608,2005-03-15,La brevetabilité des innovations biotechnologiques appliquées à l'homme,2743006676; 9782743006679,818.1
1094667602,2000-07-18,"Le patient, acteur de la recherche biomédicale ? : colloque organisé à La Maison de la chimie, Paris, le 17 mars 1999",2742002901; 9782742002900,818.2
1094006311,1999-09-21,La médecine nazie et ses victimes,2742720464; 9782742720460,818.2
1094704878,2004-11-15,Le consentement dans les pratiques de soins et de recherche en médecine : entre idéalismes et réalités cliniques,2747557189; 9782747557184,818.3
1094686509,2002-10-08,Les populations vulnérables,2747509923; 9782747509923,818.5
1094670662,2001-04-05,Éthique et transplantation d'organes,2729802622; 9782729802622,819.1
1096621399,2012-02-09,Vivre avec une greffe : accueillir l'autre,2738116094; 9782738116093,819.1
1094672382,2001-09-13,"L'énigme de la greffe : le je, de l'hôte à l'autre",2747501035; 9782747501033,819.1
1096133020,2009-06-17,"La chirurgie sans transfusion : aspects chirurgicaux et anesthésiologiques, enjeux juridiques et éthiques : Colloque international, Paris février 1996",2718408340; 9782718408347,819.3
1094670576,2001-05-08,Les prélèvements d'organes et de tissus humains,2701311888; 9782701311883,819.4
1094707553,2004-03-22,Regarder la mort en face : réflexions sur le don d'organe pour la recherche,2747539938; 9782747539937,819.4
1094686511,2002-10-08,Xenotransplantation : le brevet sur l'animal,2760511189; 9782760511187,819.6
1094686441,2002-10-23,La technologie médicale hors-limite : le cas des xénogreffes : une introduction à l'oeuvre de Pierre Legendre,2760511448; 9782760511446,819.6
1094687212,2002-02-06,La mort interdite,2709622122; 9782709622127,820.1
1096111509,2006-09-21,Le médecin et la mort : approches éthique et philosophique,2711772942; 9782711772940,820.1
1096158043,2010-07-30,Mourir aujourd'hui : les nouveaux rites funéraires,2738105211; 9782738105219,820.1
1094649620,2000-05-16,Biologie de la mort,2738107486; 9782738107480,820.1
1094073665,1997-11-20,"Ethique et fin de vie : [synthèse de la 5e journée des Comités d'éthique de l'Assistance publique-Hôpitaux de Paris, 17 janvier 1991]",2704006679; 9782704006670,820.3
1096896057,2014-02-12,Le droit de mourir,2743601043; 9782743601041,820.3
1097426233,2016-09-29,L'épreuve de la maladie avec ou sans mots,2706125632; 9782706125638,820.4
1094723831,2005-08-29,Face aux fins de vie et à la mort : éthique et pratiques professionnelles au coeur du débat,2711772748; 9782711772742,820.4
1096895823,2013-06-27,La vie aidant la mort : thérapeutiques antalgiques et soins palliatifs en phase terminale,2718407328; 9782718407326,820.4
1094073780,1997-11-25,Quelle qualité de vie après la réanimation? : de l'évaluation à l'éthique,2704008582; 9782704008582,820.5
1094647870,2000-01-27,"L'euthanasie, la fin d'un tabou?",2710113767; 9782710113768,820.5
1094073731,1997-11-24,Mourir : approches bioéthiques,2718903929; 9782718903927; 289088371X; 9782890883710,820.5
1094005827,1999-06-28,"Ethiques de la fin de vie : acharnement thérapeutique, euthanasie, soins palliatifs",2729898557; 9782729898557,820.5
1094683869,2003-10-06,Le droit à l'épreuve des pratiques euthanasiques,2731402830; 9782731402834,820.5
1094722368,2006-01-24,Le droit à l'épreuve des pratiques euthanasiques,2731402830; 9782731402834,820.5
1094667340,2000-10-31,Euthanasie et pouvoir médical : vivre librement sa mort,2738480438; 9782738480439,820.5
1094684890,2003-07-07,L'euthanasie : réflexions éthiques : Actes des 3e Journées pédagogiques d'Ethique médicale d'Amiens,2742004440; 9782742004447,820.5
1094705691,2004-08-05,Faut-il légaliser l'euthanasie ?,2746501031; 9782746501034,820.5
1096112317,2007-04-02,Euthanasie et responsabilité médicale,274720894X; 9782747208949,820.5
1094704907,2004-11-18,"Nous t'avons tant aimé : l'Euthanasie, l'impossible loi",2749102286; 9782749102283,820.5
1096112883,2007-07-11,Euthanasie : les enjeux du débat,2750901073; 9782750901073,820.5
1094647967,1999-12-17,Les promesses du crépuscule : réflexions sur l'euthanasie et l'aide médicale au suicide,2762120136; 9782762120134; 2830908880; 9782830908886,820.5
1094687293,2002-03-06,Le suicide : interventions et enjeux éthiques,2760509575; 9782760509573,820.7
1094648040,1999-11-30,L'OMS: bateau ivre de la santé publique : les dérives et les échecs de l'agence des Nations Unies,2738457037; 9782738457035,821.1
1094647903,2000-01-21,L'humanitaire en catastrophe,2724607724; 9782724607727,821.2
1094670578,2001-05-08,Utopies sanitaires,2746500817; 9782746500815,821.2
1096156430,2010-05-27,Pour une éthique du métier des armes : vaincre la violence,2711772977; 9782711772971,821.3
1094670656,2001-04-05,L'enfant et les animaux,2729896422; 9782729896423,822.1
1094684687,2003-05-05,Les animaux d'élevage ont-ils droit au bien être ?,2738009654; 9782738009654,822.1
1094725199,2005-01-11,Qu'est-ce que l'animal ?,2746501678; 9782746501676,822.1
1096622594,2012-07-19,L'insuffisance cardiaque chronique de l'adulte,2729879064; 9782729879068,3001
1094724583,2005-03-09,"Le foetus, le nourrisson et la mort",2738471943; 9782738471949,3009
1096158053,2010-07-30,L'affaire de l'amiante,2707125717; 9782707125712,30h
1096115558,2008-03-27,"Sida, la bataille peut être gagnée : [récit et révélations d'un médecin de l'ONU]",2708237616; 9782708237612,35s
1094687538,2002-06-04,L'éducation sexuelle au temps du SIDA,2708912739; 9782708912731,35s
1094721892,2006-06-13,L'hospidale de' pazzi incurabili = L'hospital des fols incurables,2745305794; 9782745305794,505V
1094073402,1997-08-21,Le plaisir et le mal : philosophie de la drogue,2738104584; 9782738104588,531b
1094687224,2002-01-30,La mélancolie : du bon usage et du mauvais usage de la dépression dans la vie spirituelle,2701011655; 9782701011653,532c
1094724087,2005-10-03,"Tristesse, acédie et médecine des âmes dans la tradition monastique et cartusienne. Anthologie de textes rares et inédits (XIIIe-XXe siècle)",2701014891; 9782701014890,532c
1096115080,2008-03-06,Traité de l'essence et guérison de l'amour ou de la mélancolie érotique (1610),2717841741; 9782717841749,532c
1094083346,1999-04-27,L'hystérie,2738466192; 9782738466198,532g
1094670547,2001-05-11,La folie hystérique,2738486436; 9782738486431,532g
1096160401,2011-06-16,Comment faire rire un paranoïaque ?,2738103537; 9782738103536,532i
1096111105,2007-02-12,L'être-là du schizophrène : contributions à la méthode de structuration dynamique dans les psychoses,270072108X; 9782700721089,532j
1096895161,2013-02-27,Schizophrénie et cognition,2742004955; 9782742004959,532j
1092508286,1997-03-03,Etudes sur la psychothérapie des psychoses,270897811X; 9782708978119,540a
1096159846,2011-06-09,Co-thérapies et co-thérapeutes : association des méthodes en psychothérapie,2710101920; 9782710101925,540a
1096620558,2011-09-29,A quoi sert le couple?,2738104061; 9782738104069,540a
1096115561,2008-03-27,L'homme en micropsychanalyse,270201321X; 9782702013212,540b
1094073296,1997-08-06,Des idées de Jackson à un modèle organo-dynamique en psychiatrie,2708930109; 9782708930100,540b
1096159802,2011-06-15,Psychanalyse et relaxation : autour de la chronique d'un groupe,2710105128; 9782710105121,540b
1096131482,2008-06-19,Le mythe de la psychanalyse,2743615923; 9782743615925,540b
1096158052,2010-07-30,Les énergies du corps vivant,2710700417; 9782710700418,540c
1096112296,2007-04-16,Le magnétiseur amoureux,2711618382; 9782711618385,540c
1096112877,2007-07-11,"Hypnotisme, double conscience et altérations de la personnalité : le cas Félida X (1887)",2747576280; 9782747576284,540c
1096157821,2009-08-20,"Les deux médecines : médicaments, psychotropes et suggestion thérapeutique",2707124354; 9782707124357,540d
1096159684,2011-06-29,La Gestalt thérapie revisitée,2708974246; 9782708974241,540d
1094684860,2003-06-30,Humeurs et pratiques d'art-thérapie,2747545148; 9782747545143,540d
1096112791,2007-07-25,Le prix du bien-être : psychotropes et sociétés,2738104053; 9782738104052,541b
1097426588,2017-05-03,Passion neurologie : Jules et Augusta Dejerine,2738135226; 9782738135223,603DEJ
1096111222,2007-01-18,Un personnel invisible : les aides-soignantes à l'hôpital,2717841911; 9782717841916,79b
1096115841,2008-04-23,Réflexions sur les personnes malades : changements et continuité,2704005753; 9782704005758,79c
1097426325,2017-02-22,Aller mieux : approches sociologiques : avec le soutien du Centre lillois d'études et de recherches sociologiques et économiques de l'Universite de Lille I Sciences et technologies,2757413708; 9782757413708,79c
1094648054,1999-11-30,L'âge de la vieillesse : histoire du vieillissement de la population,2738105076; 9782738105073,809.5.1
1094686483,2002-10-21,Vivre au grand âge : angoisses et ambivalences de la dépendance,2746701553; 9782746701557,809.5.1
1094006198,1999-08-17,Pour une éthique de la santé publique dans une société vieillissante,2762119472; 9782762119473,809.5.1
1094006191,1999-08-19,"Sida, famille et société : questions fondamentales d'éthique",273844489X; 9782738444899,809.5.2
1094670653,2001-04-05,Bébés en réanimation : naître et renaître,2738109284; 9782738109286,809.5.3
1093261006,1997-04-26,Les mots de la médecine,2701114411; 9782701114415,A
1094723669,2005-07-25,ABCDaire des sciences humaines en médecine,2729819894; 9782729819897,A
1096133361,2009-02-03,Les images dans les bibliothèques,2765405778; 9782765405771,A
1092950809,1997-03-03,Les professeurs du Collège de France : dictionnaire biographique (1901-1939),2734201887; 9782734201885; 2222041880; 9782222041887,Aa
1093009308,1997-03-03,Les professeurs de la Faculté des sciences de Paris : dictionnaire biographique (1901-1939),273420230X; 2222043360; 9782222043362,Aa
1096115111,1997-03-03,"Les professeurs de la Faculté de médecine de Paris : dictionnaire biographique, 1794-1939",2734202915; 2222045274; 9782222045274,Aa
1096895909,2013-10-24,"Des livres rares depuis l'invention de l'imprimerie : [exposition], Bibliothèque nationale de France, [Paris], [Grande galerie d'exposition du site François-Mitterrand, du 29 avril au 26 juillet 1998] : [catalogue]",2717720448; 9782717720440,Ab
1096895911,2013-10-24,Construction et aménagement des bibliothèques : mélanges Jean Bleton,2765403511; 9782765403517,Ab
1096895007,2013-02-06,"Un espace pour le livre : guide à l'intention de tous ceux qui construisent, aménagent ou rénovent une bibliothèque",2765405018; 9782765405016,Ab
1096158071,2010-07-26,"L'informatisation des bibliothèques : historique, stratégie et perspectives",2765406049; 9782765406044,Ab
1096158072,2010-07-26,Les nouvelles technologies dans les bibliothèques,2765406235; 9782765406235,Ab
1096157949,2010-06-30,"Google Livres et le futur des bibliothèques numériques : historique du projet, techniques documentaires, alternatives et controverses",2765409803; 9782765409809,Ab
1094670474,2001-06-14,De par le roy : essai sur les lettres de cachet,270899008X; 9782708990081,B
1092824956,1997-03-03,Depuis quand ? : les origines des choses de la vie quotidienne,270130329X; 9782701303291,C
1096896296,2013-12-13,Naissance et développement de la science-monde : production et reproduction des communautés scientifiques en Europe et en Amérique latine,270711913X; 9782707119131; 9287117748; 9789287117748; 9232026335,C
1094724498,2005-02-23,Les territoires de la culture scientifique,2729707352; 9782729707354; 2760618617; 9782760618619,C
1096111165,2007-01-24,Aux origines de la biologie moderne : l'anatomie comparée d'Aristote à la théorie de l'évolution,2701135117; 9782701135113,Cb
1096156399,2010-02-18,Caenorhabditis elegans : un organisme modèle en biologie,2705664270; 9782705664275,Cb
1093183883,1997-03-03,Histoire de la chimie,2707121924; 9782707121929,Cb
1096898151,2015-03-12,Histoire de la chimie,2707121924; 9782707121929,Cb
1094721754,1997-03-03,Leviathan et la pompe à air : Hobbes et Boyle entre science et politique,2707122734; 9782707122735,Cb
1093236745,1997-03-03,Histoire de la biologie moléculaire,2707123110; 9782707123114,Cb
1094722509,1997-03-03,La formation de la pratique scientifique : le discours de l'expérience en France et en Angleterre (1630-1820),270712530X; 9782707125309,Cb
1097426622,2017-04-07,La formation de la pratique scientifique : le discours de l'expérience en France et en Angleterre (1630-1820),270712530X; 9782707125309,Cb
1094074099,1998-03-12,Sciences et pouvoirs : la démocratie face à la technoscience,2707127302; 9782707127303,Cb
1094707509,2004-03-15,Histoire de la biologie moléculaire,2707140570; 9782707140579,Cb
1094707431,2004-02-11,Mythes et histoire des sciences humaines,2707142050; 9782707142054,Cb
1096111441,2006-10-19,Les constructions de l'intolérable : études d'anthropologie et d'histoire sur les frontières de l'espace moral,2707145106; 9782707145109,Cb
1096111410,2006-10-11,Introduction aux Science Studies,2707145963; 9782707145963,Cb
1094721836,2006-05-23,Le nouvel esprit utopique : dossier,2707148962; 9782707148964,Cb
1094669782,2000-12-08,Marie Besnard : le procès du siècle,2708953974; 9782708953970,Cb
1096156876,2009-12-03,"La rationalité de l'alchimie au XVIIe siècle Avec le texte latin, la traduction et le commentaire du Manuscriptum ad Federicum de Pierre-Jean Fabre",2711610551; 9782711610556,Cb
1094725216,2005-01-13,De l'homme à l'animal : Montaigne et Descartes ou les paradoxes de la philosophie moderne sur la nature des animaux,2711613488; 9782711613489,Cb
1094649673,2000-07-26,Matière pensante : études historiques sur les conceptions matérialistes en philosophie de l'esprit,2711614069; 9782711614066,Cb
1094723511,2005-05-25,L'animal selon Condillac : une introduction au Traité des animaux de Condillac,2711616843; 9782711616848,Cb
1094720433,2006-08-02,Des sciences de la nature aux sciences de l'homme,2711692671; 9782711692675,Cb
1094721606,2006-03-27,"Buffon 88 : actes du Colloque international pour le bicentenaire de la mort de Buffon : (Paris, Montbard, Dijon, 14-22 juin 1988)",271169755X; 9782711697557,Cb
1094725385,2005-01-31,"Les fondements de la biologie : le XIXe siècle de Darwin, Pasteur et Claude Bernard",2711753522; 9782711753529,Cb
1094724534,2005-04-13,"Les sciences pour la guerre, 1940-1960",2713220157; 9782713220159,Cb
1096111152,2007-02-01,Penser par cas,2713220246; 9782713220241,Cb
1094670358,2001-07-18,Les doctrines darwiniennes et la guerre de 1914,2717842101; 9782717842104,Cb
1094083425,1999-05-19,L'homme naturel : la fin promise des sciences humaines,2729706143; 9782729706142,Cb
1096624043,2012-12-12,L'expression des émotions chez l'homme et les animaux,2735503860; 9782735503865,Cb
1096621323,2011-11-30,"Le jardin entre science et représentation : [Congrès national des sociétés historiques et scientifiques (120e, Aix-en-Provence, 23-29 octobre 1995) Section Histoire des sciences et des techniques]",2735503909; 9782735503902,Cb
1096620830,2011-11-03,"Science, argent et politique : un essai d'interprétation",2738011004; 9782738011008,Cb
1094721845,2006-05-24,Se libérer de la matière ? : fantasmes autour des nouvelles technologies,2738011853; 9782738011855,Cb
1094684864,2003-07-01,La vérité dans les sciences : symposium annuel,2738111718; 9782738111715,Cb
1096112091,2007-05-02,Le terrain des sciences humaines : instructions et enquêtes (XVIIIe-XXe siècle),2738445195; 9782738445193,Cb
1094704839,2004-11-10,Les philosophes et traducteurs syriaques : d'Athènes à Bagdad,2738455085; 9782738455086,Cb
1094672175,2001-12-19,"La découverte et ses récits en sciences humaines : Champollion, Freud et les autres",2738466753; 9782738466754,Cb
1094667528,2000-08-24,"L'histoire des sciences de l'homme : trajectoire, enjeux et questions vives",2738483216; 9782738483218,Cb
1094683883,2003-09-23,La rhétorique des philosophes : essai sur les relations épistolaires,2747521109; 9782747521109,Cb
1094721868,2006-05-24,"Du corps virtuel... à la virtualité des corps : (les imaginaires du corps II) : littérature, arts, sociologie",2747530655; 9782747530651; 2747530663; 9782747530668,Cb
1096113416,2007-09-25,Naturisme et éducation corporelle : des projets réformistes aux prises en compte politiques et éducatives (XIXe-milieu XXe siècles),274759615X; 9782747596152,Cb
1094723344,2005-04-19,Histoire du naturisme : le mythe du retour à la nature,2753500207; 9782753500204,Cb
1094686643,2002-10-21,Histoire universelle de la chasteté et du célibat,2762121906; 9782762121902,Cb
1094667421,2000-09-26,La philosophie... biologique,2701123194; 9782701123196,Cd
1094707131,2004-04-19,La science en action,2707118893; 9782707118899,Cd
1094707132,2004-04-19,La science telle qu'elle se fait : anthologie de la sociologie des sciences de langue anglaise,2707119989; 9782707119988,Cd
1094722435,2006-02-06,Les secrets du vivant : contre la pensée unique en biologie,2707146242; 9782707146243,Cd
1096133247,1997-03-03,La formation de l'esprit scientifique : contribution à une psychanalyse de la connaissance objective,2711600459; 9782711600458,Cd
1094721117,1997-03-03,Idéologie et rationalité dans l'histoire des sciences de la vie : nouvelles études d'histoire et de philosophie des sciences,2711601102; 9782711601103,Cd
1096115141,2008-02-19,Systèmes de la nature,2711608921; 9782711608928,Cd
1096897064,2014-05-27,L'animal dans l'Antiquité,2711613232; 9782711613236,Cd
1096156508,2010-03-18,Les modèles du vivant de Descartes à Leibniz,2711613364; 9782711613366,Cd
1094724129,2005-10-10,Philosophie des sciences,2711616258; 9782711616251; 2711616827; 9782711616824,Cd
1094724133,2005-10-12,Philosophie des sciences,2711616258; 9782711616251; 2711616827; 9782711616824,Cd
1094721629,2006-04-03,"Philosophie moléculaire : Monod, Wyman, Changeux",2711694321; 9782711694327,Cd
1094685423,2003-01-14,Des sciences et des techniques : un débat,2713212553; 9782713212550; 220090911X; 9782200909116,Cd
1094722536,2006-02-28,La philosophie des sciences : l'invention d'une discipline (fin XIXe-début XXIe siècle),2728803579; 9782728803576,Cd
1096113538,2007-09-03,Les sciences de la nature et les sciences de l'homme,2729807659; 9782729807658,Cd
1094706796,2004-06-24,"Les chemins de la nouveauté : innover, inventer au regard de l'histoire",2735505170; 9782735505173,Cd
1097426616,2017-02-01,Ce que la science fait à la vie,2735508471; 9782735508471,Cd
1094705796,2004-08-19,Rousseau et les sciences,2747551008; 9782747551007,Cd
1096111357,2006-11-15,La médecine et les sciences : XIXe-XXe siècles,270714519X; 9782707145192,D
1096111490,2006-10-11,Histoire de la médecine,2707145572; 9782707145574,D
1094685135,2003-03-12,L'aventure de la médecine,2709610450; 9782709610452,D
1094684886,2003-07-04,Les sciences physiologiques en Europe : analyses comparées du XIXe siècle,2711682927; 9782711682928; 2910425053; 9782910425050,D
1094722563,2006-03-08,Penser le vivant : une histoire de la médecine et de la biologie,2711753417; 9782711753413,D
1096111380,2006-10-25,La biologie au siècle des Lumières,2711771938; 9782711771936; 2909680711; 9782909680712,D
1093351691,1997-03-03,"Le trésor d'Hippocrate : essai sur l'histoire, l'économie et la santé",2717822690; 9782717822694,D
1096132259,2008-09-08,Une petite histoire de la médecine,2729818588; 9782729818586,D
1094082113,1998-07-01,Initiation à une nouvelle histoire de la médecine,2729898301; 9782729898304,D
1094685124,2003-03-11,"La médecine à la Renaissance : et évolution des connaissances, de la pensée médicale du quatorzième au dix-neuvième siècle en Europe",2747530590; 9782747530590,D
1096132205,2008-09-25,Petite histoire de la médecine,2747581799; 9782747581790,D
1094723956,2005-10-05,Les renaissances du corps en Occident (1450-1650),2701132371; 9782701132372,D10
1096131355,2008-07-11,Zoos humains : au temps des exhibitions humaines,2707144010; 9782707144010,D10
1094669899,2000-11-16,Le corps redressé : histoire d'un pouvoir pédagogique,2711300900; 9782711300907,D10
1094724102,2005-10-05,Le corps,2711617300; 9782711617302,D10
1094721136,2006-07-20,Corps et affects,2738115225; 9782738115225,D10
1094083311,1999-04-20,"L'instrumentalisation du corps : une archéologie de la rationalisation instrumentale du corps, de l'Âge classique à l'époque hypermoderne",2738454526; 9782738454522,D10
1096113507,2007-09-11,L'image de notre corps,2738464912; 9782738464910,D10
1094667564,2000-08-21,Variations sur le corps,274650054X; 9782746500549,D10
1094720374,2006-08-17,Soyez libres ! c'est un ordre : le corps dans la presse féminine et masculine,2746706539; 9782746706538,D10
1097426018,2017-02-01,Homo orthopedicus : le corps et ses prothèses à l'époque (post)moderniste,2747516113; 9782747516112,D10
1094705498,2004-09-16,Les métaphores du corps,2747563650; 9782747563659,D10
1094083194,1999-03-01,Epistémologie de la transparence : sur l'embryologie de A. von Haller,2711613518; 9782711613519,D10b
1094721641,2006-04-05,Du feuillet au gène : une histoire de l'embryologie moderne fin XVIIIe XXe siècle,2728802890; 9782728802890,D10b
1094687242,2002-02-19,"Qu'est-ce que la physiologie? : achèvement et renaissance : histoire des sciences physiologiques, réseau de l'Association européenne pour l'histoire de la médecine et de la santé",271168301X; 9782711683017; 291042510X; 9782910425104,D12
1094684862,2003-06-30,Le grand secret de l'industrie pharmaceutique,270713998X; 9782707139986,D16
1094667562,2000-08-21,Pharmacie et médicament en Méditerranée occidentale (XIIIe-XVIe siècles),2745300016; 9782745300010,D16
1096134962,2009-08-20,Savoirs et pouvoir : pour une nouvelle politique de la recherche et du médicament,2749102499; 9782749102498,D16
1094724291,1997-03-03,Ces médicaments qui nous accompagnent,270201335X; 9782702013359,D16a
1096899222,2011-11-03,175 ans d'industrie pharmaceutique française : histoire de Synthélabo,2707125172; 9782707125170,D16a
1094687467,2002-05-06,"Qu'est-ce qu'un médicament ? : un objet étrange entre science, marché et société",2707127523; 9782707127525,D16a
1094686684,2002-07-10,Histoire contemporaine des médicaments,2707136662; 9782707136664,D16a
1094669893,2000-11-16,La France des pharmacies anciennes,2708990942; 9782708990944,D16a
1094687240,2002-02-19,Le magasin du Bon Dieu : les extraordinaires richesses thérapeutiques des plantes et des animaux,270962110X; 9782709621106,D16a
1096131356,2008-07-11,"Les fondements de la botanique, Linné et la classification des plantes",2711791459; 9782711791453,D16a
1096160505,2011-08-04,Des bactéries et des hommes : histoire des grandes maladies infectieuses et de leur diagnostic,270891717X; 9782708917170,D22
